channel,u_change,u_spectral,u_surprise,m_peak,m_band,channel_effective_rank,m_channel,U,M,dataset,segment,window_start,window_stop,unit_id,U_bucket,M_bucket
3,0.5241923938944928,0.30464520597803296,0.5392583331028814,1.0,0.932991563038531,1.866369712816958,0.14439495189550142,0.456031977658469,0.6924621716446775,ETTh2,raw,3144,3240,raw:3144:3,high,high
4,0.1233187217616506,0.08944055531578128,0.6062969990895428,0.375,0.8417573248003933,1.866369712816958,0.14439495189550142,0.2730187587223249,0.45371742556529826,ETTh2,raw,3144,3240,raw:3144:4,low,mid
5,0.9999942178140662,0.2524208311600405,0.13392141242410815,0.5,0.8886584802394629,1.866369712816958,0.14439495189550142,0.4621121537994049,0.5110178107116548,ETTh2,raw,3144,3240,raw:3144:5,high,mid
6,0.6553950930586809,0.1771553215958089,0.7004209262136847,0.25,0.5981885795043934,1.866369712816958,0.14439495189550142,0.5109904469560581,0.33086117713329827,ETTh2,raw,3144,3240,raw:3144:6,high,low
0,0.4599739626318413,0.04226770114910826,0.3471673940997214,0.625,0.7749859644253976,1.049042929289204,0.008173821534577642,0.28313635262689035,0.4693865953199918,ETTh2,raw,3192,3288,raw:3192:0,low,mid
1,0.5307969293833534,0.1803358066553469,0.3205766371290698,0.875,0.8019174470602793,1.049042929289204,0.008173821534577642,0.34390312438925674,0.561697089531619,ETTh2,raw,3192,3288,raw:3192:1,mid,mid
2,0.41460812563353344,0.03610808852555816,0.3674837760817591,0.25,0.6678613735784066,1.049042929289204,0.008173821534577642,0.27273333008028355,0.30867839837099476,ETTh2,raw,3192,3288,raw:3192:2,low,low
3,0.4791255396355514,0.16207489080792725,0.29325560789637395,0.625,0.8712794180333819,1.049042929289204,0.008173821534577642,0.3114853461132842,0.5014844131893199,ETTh2,raw,3192,3288,raw:3192:3,low,mid
4,0.0816847513147465,0.06534351261677421,0.4803650275003379,0.25,0.7576088029619935,1.049042929289204,0.008173821534577642,0.20913109714395287,0.33859420816552377,ETTh2,raw,3192,3288,raw:3192:4,low,low
5,0.9999998363839093,0.1695301986380225,0.3578999411963436,0.25,0.9355605750801833,1.049042929289204,0.008173821534577642,0.5091433254060918,0.39791146553825363,ETTh2,raw,3192,3288,raw:3192:5,high,low
6,0.5093010198061914,0.013447011393657806,0.651753673752383,0.25,0.4339291139061636,1.049042929289204,0.008173821534577642,0.3915005683174107,0.2307009784802471,ETTh2,raw,3192,3288,raw:3192:6,mid,low
0,0.39820503573318955,0.13843677447300612,0.4556348796230497,0.625,0.8716878569867882,1.0579471329566859,0.00965785547668455,0.33075889660974844,0.5021152374878243,ETTh2,raw,3216,3312,raw:3216:0,mid,mid
1,0.4508065749139558,0.2767527787839392,0.43517111457365026,1.0,0.9337714500372319,1.0579471329566859,0.00965785547668455,0.3875768227571818,0.6478097685046389,ETTh2,raw,3216,3312,raw:3216:1,mid,high
2,0.266342204921152,0.0898493055220401,0.4372136128573562,0.375,0.7350150815567603,1.0579471329566859,0.00965785547668455,0.2644683744335161,0.3732243123444816,ETTh2,raw,3216,3312,raw:3216:2,low,low
3,0.40614586485969617,0.2544882006815647,0.4970442632462405,1.0,0.9319561386956157,1.0579471329566859,0.00965785547668455,0.38589277626250046,0.6472046647241001,ETTh2,raw,3216,3312,raw:3216:3,mid,high
4,0.5369232165106788,0.204549749371416,0.7252704013193809,0.25,0.8023259686069937,1.0579471329566859,0.00965785547668455,0.4889144557338252,0.3539946080278928,ETTh2,raw,3216,3312,raw:3216:4,high,low
5,0.9999999970813515,0.16169913521127044,0.48778615915271667,0.625,0.9443163920405053,1.0579471329566859,0.00965785547668455,0.5498284304817794,0.5263247491723967,ETTh2,raw,3216,3312,raw:3216:5,high,mid
6,0.5295299097338952,0.11152214445211758,0.02292903398047599,0.25,0.586506781442531,1.0579471329566859,0.00965785547668455,0.22132702938882962,0.28205487897307185,ETTh2,raw,3216,3312,raw:3216:6,low,low
0,0.5429331182540031,0.19037682439555276,0.5304336247624848,0.625,0.883473402998826,3.3139899352404396,0.38566498856396497,0.4212478558040136,0.6313794638542637,ETTh2,raw,3240,3336,raw:3240:0,mid,high
1,0.25356568801261103,0.3220200810762124,0.49322938708721203,1.0,0.9448711026603566,3.3139899352404396,0.38566498856396497,0.3562717187253452,0.7768453637414406,ETTh2,raw,3240,3336,raw:3240:1,mid,high
2,0.2700595276111797,0.0922401504181716,0.3378753715147228,0.375,0.7238001223741853,3.3139899352404396,0.38566498856396497,0.23339168318135803,0.49482170364605005,ETTh2,raw,3240,3336,raw:3240:2,low,mid
3,0.4052365453011213,0.18898967089060584,0.4179513997106518,1.0,0.8945489524315086,3.3139899352404396,0.38566498856396497,0.3373925386341263,0.7600713136651579,ETTh2,raw,3240,3336,raw:3240:3,mid,high
4,0.2250330753855846,0.03862905262132871,0.6684537012852519,0.375,0.7541947065614705,3.3139899352404396,0.38566498856396497,0.3107052764307217,0.5049532317084785,ETTh2,raw,3240,3336,raw:3240:4,low,mid
5,0.9999999970425256,0.18659338782057794,0.0362190612672534,0.625,0.8351222394958692,3.3139899352404396,0.38566498856396497,0.407604148710119,0.615262409353278,ETTh2,raw,3240,3336,raw:3240:5,mid,high
6,0.5980772316801899,0.022053758631020656,0.29679599131861134,0.25,0.5061867803105053,3.3139899352404396,0.38566498856396497,0.3056423272099406,0.38061725629149007,ETTh2,raw,3240,3336,raw:3240:6,low,low
0,0.42718848248319297,0.27207684743089205,0.5926634744430634,0.75,0.8500125780785511,3.238320100640799,0.37305334948504426,0.43064293478571614,0.6576886425211985,ETTh2,raw,3288,3384,raw:3288:0,high,high
1,0.15112927366751017,0.2336771210003175,0.6369301382418919,1.0,0.8560322424580485,3.238320100640799,0.37305334948504426,0.34057884430323987,0.7430285306476976,ETTh2,raw,3288,3384,raw:3288:1,mid,high
2,0.21595517001897402,0.3078199380982677,0.5423816067711525,0.75,0.8709851721473795,3.238320100640799,0.37305334948504426,0.3553855716294647,0.6646795072108079,ETTh2,raw,3288,3384,raw:3288:2,mid,high
3,0.22506941560983218,0.18685631119710253,0.5308027619534527,1.0,0.8269692199964555,3.238320100640799,0.37305334948504426,0.3142428295867958,0.7333408564938332,ETTh2,raw,3288,3384,raw:3288:3,low,high
4,0.1321923351444062,0.038459294427444835,0.5084304111841325,0.375,0.7219411798713691,3.238320100640799,0.37305334948504426,0.2263606802519945,0.4899981764521378,ETTh2,raw,3288,3384,raw:3288:4,low,mid
5,0.06852259078021772,0.10452796364267192,0.24163344522995794,0.5,0.7620718540933074,3.238320100640799,0.37305334948504426,0.13822799988428253,0.5450417345261173,ETTh2,raw,3288,3384,raw:3288:5,low,mid
6,0.13857736984355096,0.06769735173386317,0.4235045289076587,0.25,0.7110924279408993,3.238320100640799,0.37305334948504426,0.20992641682835758,0.4447152591419812,ETTh2,raw,3288,3384,raw:3288:6,low,mid
0,0.15569597186941253,0.2336828048499594,0.6014788343689207,0.625,0.8539804707225127,2.9771913734893722,0.3295318950323422,0.3302858703627642,0.6028374552516184,ETTh2,raw,3312,3408,raw:3312:0,mid,high
1,0.09184961682908754,0.21648273632479126,0.5664002748472031,1.0,0.8037268090467028,2.9771913734893722,0.3295318950323422,0.2915775426670273,0.711086234693015,ETTh2,raw,3312,3408,raw:3312:1,low,high
2,0.2206967325529049,0.21231900721459124,0.5613540534108361,0.75,0.8863351222866418,2.9771913734893722,0.3295318950323422,0.33145659772611075,0.6552890057729946,ETTh2,raw,3312,3408,raw:3312:2,mid,high
3,0.21702573916966594,0.20350829598414397,0.5298645313865552,1.0,0.7960953584096241,2.9771913734893722,0.3295318950323422,0.3167995221801217,0.7085424178139887,ETTh2,raw,3312,3408,raw:3312:3,low,high
4,0.06953326222218204,0.15059889382224267,0.6849240269458402,0.25,0.6775806063467827,2.9771913734893722,0.3295318950323422,0.3016853943300883,0.4190375004597083,ETTh2,raw,3312,3408,raw:3312:4,low,mid
5,0.9482624486753474,0.19697569612439247,0.5081519058337559,0.375,0.7330217095259642,2.9771913734893722,0.3295318950323422,0.5511300168778318,0.4791845348527688,ETTh2,raw,3312,3408,raw:3312:5,high,mid
6,0.9257271079164455,0.023158475805035376,0.25809741410159925,0.25,0.755995382481246,2.9771913734893722,0.3295318950323422,0.4023276659410267,0.44517575917119606,ETTh2,raw,3312,3408,raw:3312:6,mid,mid
0,0.12694135225515413,0.21021211036027854,0.6407624851034747,1.0,0.8372049517752195,1.244692996827438,0.040782166069936066,0.3259719825729691,0.6259957059483852,ETTh2,raw,3360,3456,raw:3360:0,mid,high
1,0.30029310143372245,0.14320092906111215,0.4843731840046889,1.0,0.8073569715944031,1.244692996827438,0.040782166069936066,0.30928907149984114,0.6160463792214464,ETTh2,raw,3360,3456,raw:3360:1,low,high
2,0.2707777742662332,0.22538296324172521,0.6689900683687938,0.75,0.8160133318002405,1.244692996827438,0.040782166069936066,0.38838360195891736,0.5355984992900589,ETTh2,raw,3360,3456,raw:3360:2,mid,mid
3,0.26896544782191156,0.20940097205740285,0.3902191200268943,0.875,0.8204152912433901,1.244692996827438,0.040782166069936066,0.2895285133020696,0.5787324857711087,ETTh2,raw,3360,3456,raw:3360:3,low,mid
4,0.44250484788477296,0.061560377398041766,0.4165669854258101,0.75,0.7707514670466477,1.244692996827438,0.040782166069936066,0.30687740356954163,0.5205112110388613,ETTh2,raw,3360,3456,raw:3360:4,low,mid
5,0.8586298061911559,0.1272978481392069,0.7505403272766743,0.625,0.7727354181289922,1.244692996827438,0.040782166069936066,0.5788226605356791,0.4795058613996428,ETTh2,raw,3360,3456,raw:3360:5,high,mid
6,0.692359854412414,0.40167056328616435,0.48158566299442174,0.25,0.8029167828242825,1.244692996827438,0.040782166069936066,0.5252053602310001,0.36456631629807285,ETTh2,raw,3360,3456,raw:3360:6,high,low
0,0.31147308372857996,0.14942463161334163,0.5617875490242678,0.625,0.8050152496170774,1.5415748563485585,0.09026247590765563,0.34089508812206315,0.5067592418415776,ETTh2,raw,3384,3480,raw:3384:0,mid,mid
1,0.280739245908586,0.2599595091460318,0.5270796430967649,1.0,0.9177629192252929,1.5415748563485585,0.09026247590765563,0.35592613271712753,0.6693417983776495,ETTh2,raw,3384,3480,raw:3384:1,mid,high
2,0.276288233494831,0.12314812624326107,0.4940778064557707,0.125,0.7260964448005156,1.5415748563485585,0.09026247590765563,0.29783805539795427,0.31378630690272374,ETTh2,raw,3384,3480,raw:3384:2,low,low
3,0.5215300549693234,0.23591353277978958,0.5502557892589246,1.0,0.9299515077860021,1.5415748563485585,0.09026247590765563,0.43589979233601256,0.6734046612312192,ETTh2,raw,3384,3480,raw:3384:3,high,high
4,0.15979551567813255,0.09533112404119398,0.582164497907044,0.375,0.7594331457378728,1.5415748563485585,0.09026247590765563,0.27909704587545686,0.40823187388184284,ETTh2,raw,3384,3480,raw:3384:4,low,low
5,0.5974727608909233,0.07816053747674813,0.5158320707591373,0.5,0.7518366567060715,1.5415748563485585,0.09026247590765563,0.3971551230422696,0.44736637753790903,ETTh2,raw,3384,3480,raw:3384:5,mid,mid
6,0.8574333047972312,0.2203002506033609,0.041231542979349244,0.0,0.5006883505033085,1.5415748563485585,0.09026247590765563,0.3729883661266471,0.19698360880365473,ETTh2,raw,3384,3480,raw:3384:6,mid,low
0,0.5479179587884226,0.10366404716295002,0.5751229390555554,0.375,0.7176906146301854,2.006377153925927,0.16772952537477198,0.4089016483356427,0.4201400466683191,ETTh2,raw,3432,3528,raw:3432:0,mid,mid
1,0.5819711802917609,0.1380100999237121,0.3411881419753779,1.0,0.909169730325539,2.006377153925927,0.16772952537477198,0.35372314073028366,0.6922997519001037,ETTh2,raw,3432,3528,raw:3432:1,mid,high
2,0.5869515449627357,0.08807094617172592,0.4867509164476381,0.375,0.6760311989449943,2.006377153925927,0.16772952537477198,0.3872578025273666,0.4062535747732554,ETTh2,raw,3432,3528,raw:3432:2,mid,low
3,0.5210428996320036,0.17955512969268245,0.3481783940036369,1.0,0.9207728194036054,2.006377153925927,0.16772952537477198,0.349592141109441,0.6961674482594592,ETTh2,raw,3432,3528,raw:3432:3,mid,high
4,0.1778810307230989,0.16850278153237103,0.6220093489016137,0.375,0.8173904168089231,2.006377153925927,0.16772952537477198,0.3227977203856946,0.45337331406123166,ETTh2,raw,3432,3528,raw:3432:4,low,mid
5,0.6568967873480952,0.310854791256329,0.653971095192193,0.75,0.849120182497158,2.006377153925927,0.16772952537477198,0.5405742245988724,0.5889499026239766,ETTh2,raw,3432,3528,raw:3432:5,high,mid
6,0.9866913577767746,0.1069907878860811,0.01631870975253315,0.125,0.4744686042996117,2.006377153925927,0.16772952537477198,0.370000285138463,0.25573270989146124,ETTh2,raw,3432,3528,raw:3432:6,mid,low
0,0.342852668549704,0.10804091134741609,0.543584991347288,0.5,0.7914429891520061,3.170367557824536,0.3617279257012095,0.33149285708146936,0.5510569716177386,ETTh2,raw,3456,3552,raw:3456:0,mid,mid
1,0.3014486779864278,0.09466897486577038,0.46364318303478513,0.75,0.861126377131482,3.170367557824536,0.3617279257012095,0.2865869452956611,0.6576181009442306,ETTh2,raw,3456,3552,raw:3456:1,low,high
2,0.25552961577195765,0.0871403831056616,0.5098613728560444,0.5,0.7430091634338318,3.170367557824536,0.3617279257012095,0.28417712391122124,0.5349123630450138,ETTh2,raw,3456,3552,raw:3456:2,low,mid
3,0.5700194886977195,0.1558612069431225,0.36895651900092,0.875,0.9072133503242619,3.170367557824536,0.3617279257012095,0.3649457382139207,0.7146470920084904,ETTh2,raw,3456,3552,raw:3456:3,mid,high
4,0.3227086511860364,0.13437327268534827,0.5018826187954372,0.375,0.8360343878213746,3.170367557824536,0.3617279257012095,0.3196548475556073,0.5242541045075281,ETTh2,raw,3456,3552,raw:3456:4,low,mid
5,0.5905930745289285,0.2910268321597782,0.49999999988851546,0.625,0.8477991074656889,3.170367557824536,0.3617279257012095,0.46053996885907406,0.6115090110556328,ETTh2,raw,3456,3552,raw:3456:5,high,high
6,0.5855186145763364,0.2748910241827555,0.604862164013826,0.125,0.6299888712766307,3.170367557824536,0.3617279257012095,0.4884239342576393,0.37223893232594674,ETTh2,raw,3456,3552,raw:3456:6,high,low
0,0.16780824610771405,0.06758111335033595,0.5225047291129439,0.375,0.7544365717291109,2.7634965850694435,0.2939160970217138,0.252631362856998,0.4744508895836082,ETTh2,raw,3480,3576,raw:3480:0,low,mid
1,0.5606784449637074,0.18303238526372723,0.4787572703151777,1.0,0.9101025908156487,2.7634965850694435,0.2939160970217138,0.40748936684753745,0.7346728959457874,ETTh2,raw,3480,3576,raw:3480:1,mid,high
2,0.3389863367395324,0.07316104300743123,0.3878519742225084,0.25,0.7395775291394606,2.7634965850694435,0.2939160970217138,0.2666664513231573,0.4278312087203915,ETTh2,raw,3480,3576,raw:3480:2,low,mid
3,0.2822289141760166,0.24269674179726636,0.3358413595636877,1.0,0.951370747321301,2.7634965850694435,0.2939160970217138,0.28692233851232357,0.7484289481143382,ETTh2,raw,3480,3576,raw:3480:3,low,high
4,0.1595986685678159,0.2309328867884874,0.3277709975437827,0.25,0.8612568083977199,2.7634965850694435,0.2939160970217138,0.23943418430002864,0.4683909684731446,ETTh2,raw,3480,3576,raw:3480:4,low,mid
5,0.30435570186845684,0.2518771979758641,0.8397875560469646,0.5,0.8850077567740132,2.7634965850694435,0.2939160970217138,0.4653401519637619,0.5596412845985757,ETTh2,raw,3480,3576,raw:3480:5,high,mid
6,0.8936456638815004,0.16075289014221925,0.01366848217292268,0.5,0.6662034264685801,2.7634965850694435,0.2939160970217138,0.3560223453988807,0.486706507830098,ETTh2,raw,3480,3576,raw:3480:6,mid,mid
0,0.4220976044938872,0.15780491522652973,0.6242680664917392,0.875,0.7978790828172403,2.3265834649171193,0.22109724378435783,0.401390195404052,0.6313254422005327,ETTh2,raw,3528,3624,raw:3528:0,mid,high
1,0.15130721709241102,0.17414989207504464,0.56513432330984,1.0,0.902436534661371,2.3265834649171193,0.22109724378435783,0.29686381082576524,0.7078445928152429,ETTh2,raw,3528,3624,raw:3528:1,low,high
2,0.2933120285872519,0.17624964949228641,0.5910301006077372,0.75,0.8186088162693876,2.3265834649171193,0.22109724378435783,0.35353059289575856,0.5965686866845819,ETTh2,raw,3528,3624,raw:3528:2,mid,mid
3,0.08844032643075861,0.2049425525016399,0.5303467333263633,1.0,0.9407476675485367,2.3265834649171193,0.22109724378435783,0.27457653741958726,0.7206149704442981,ETTh2,raw,3528,3624,raw:3528:3,low,high
4,0.04843300933217509,0.0668260231751795,0.4840130325576,0.375,0.8776034460960378,2.3265834649171193,0.22109724378435783,0.1997573550216515,0.49123356329346524,ETTh2,raw,3528,3624,raw:3528:4,low,mid
5,0.44574162737670897,0.23296857241629593,0.2247828904911118,1.0,0.9639571562773513,2.3265834649171193,0.22109724378435783,0.30116436342803893,0.7283514666872364,ETTh2,raw,3528,3624,raw:3528:5,low,high
6,0.6381517954369995,0.06465608684624403,0.5270053215397438,0.25,0.39519666149985044,2.3265834649171193,0.22109724378435783,0.4099377346076625,0.2887646350947361,ETTh2,raw,3528,3624,raw:3528:6,mid,low
0,0.3109519096091433,0.1498218238452601,0.3739397318089233,0.5,0.8333768559751028,2.6782876020738495,0.2797145998794506,0.2782378217544423,0.5376971519515178,ETTh2,raw,3552,3648,raw:3552:0,low,mid
1,0.28497350954824563,0.16385382611907395,0.46816058228170127,1.0,0.8888484325681365,2.6782876020738495,0.2797145998794506,0.30566263931634025,0.7228543441491957,ETTh2,raw,3552,3648,raw:3552:1,low,high
2,0.2166917770218163,0.19067689147359415,0.41958712601457915,0.5,0.8076858855932985,2.6782876020738495,0.2797145998794506,0.27565193150332984,0.529133495157583,ETTh2,raw,3552,3648,raw:3552:2,low,mid
3,0.3825778180213639,0.19548837791800278,0.5027576471915252,1.0,0.8556762572918177,2.6782876020738495,0.2797145998794506,0.36027461437696395,0.7117969523904227,ETTh2,raw,3552,3648,raw:3552:3,mid,high
4,0.15868399828576119,0.16362691781955785,0.5773863043933959,0.375,0.857672969930623,2.6782876020738495,0.2797145998794506,0.2998990734995716,0.5041291899366912,ETTh2,raw,3552,3648,raw:3552:4,low,mid
5,0.5184701163405919,0.22613447164166983,0.44041009766322,1.0,0.9644041996662593,2.6782876020738495,0.2797145998794506,0.3950048952151606,0.7480395998485699,ETTh2,raw,3552,3648,raw:3552:5,mid,high
6,0.3181234503783458,0.008514682688383422,0.6962991975374809,0.25,0.41806076567294864,2.6782876020738495,0.2797145998794506,0.3409791102014033,0.31592512185079974,ETTh2,raw,3552,3648,raw:3552:6,mid,low
0,0.3213812477911676,0.15106223262221194,0.5238950024355716,0.375,0.7770224043262167,2.8385858332380476,0.306430971695623,0.33211282761631705,0.4861511253406132,ETTh2,raw,3600,3696,raw:3600:0,mid,mid
1,0.16806149768955758,0.19347060940002375,0.5637165904422146,1.0,0.8584142231299564,2.8385858332380476,0.306430971695623,0.30841623251059863,0.7216150649418598,ETTh2,raw,3600,3696,raw:3600:1,low,high
2,0.3040505054032865,0.17171184990033136,0.4705705160371568,0.25,0.7328091609988951,2.8385858332380476,0.306430971695623,0.3154442904469249,0.42974671089817273,ETTh2,raw,3600,3696,raw:3600:2,low,mid
3,0.14908011687710332,0.20014542363626836,0.5335884947449425,1.0,0.832255284492614,2.8385858332380476,0.306430971695623,0.29427134508610475,0.7128954187294122,ETTh2,raw,3600,3696,raw:3600:3,low,high
4,0.5594833210187659,0.10935024925803281,0.5714662218156299,0.5,0.7111439825921724,2.8385858332380476,0.306430971695623,0.41343326403080954,0.5058583180959318,ETTh2,raw,3600,3696,raw:3600:4,mid,mid
5,0.5962608644018259,0.2709855243877055,0.5827495033177336,0.75,0.7291234945265272,2.8385858332380476,0.306430971695623,0.48333196403575496,0.5951848220740501,ETTh2,raw,3600,3696,raw:3600:5,high,mid
6,0.2569144448708871,0.018128449826208475,0.5923791348251405,0.25,0.44088172519418345,2.8385858332380476,0.306430971695623,0.28914067650741204,0.3324375656299355,ETTh2,raw,3600,3696,raw:3600:6,low,low
0,0.28964213740861156,0.07565181974651664,0.47759245108473586,0.5,0.7964856745751929,3.409143164987218,0.40152386016199654,0.2809621360799547,0.5660031782457299,ETTh2,raw,3624,3720,raw:3624:0,low,mid
1,0.09450490740378348,0.17981583768856713,0.5149141850032981,1.0,0.8484304875129096,3.409143164987218,0.40152386016199654,0.2630783100318829,0.749984782558302,ETTh2,raw,3624,3720,raw:3624:1,low,high
2,0.20158560239192302,0.08398912347402027,0.42459069684640327,0.5,0.7636578201667852,3.409143164987218,0.40152386016199654,0.2367218075707822,0.5550605601095939,ETTh2,raw,3624,3720,raw:3624:2,low,mid
3,0.2780968570120448,0.21208803135566995,0.4790395915223108,1.0,0.8400621387359991,3.409143164987218,0.40152386016199654,0.3230748266300085,0.7471953329659985,ETTh2,raw,3624,3720,raw:3624:3,low,high
4,0.20810716596458267,0.2113534906979623,0.339322110853392,0.5,0.8231643449497817,3.409143164987218,0.40152386016199654,0.25292758917197894,0.5748960683705928,ETTh2,raw,3624,3720,raw:3624:4,low,mid
5,0.5192543632544455,0.22227023817182473,0.8673045089017035,1.0,0.7796049019866517,3.409143164987218,0.40152386016199654,0.5362763701093246,0.727042920716216,ETTh2,raw,3624,3720,raw:3624:5,high,high
6,0.37322733162347277,0.034871607121497276,0.4072578876093285,0.25,0.4336957659163111,3.409143164987218,0.40152386016199654,0.27178560878476615,0.36173987535943586,ETTh2,raw,3624,3720,raw:3624:6,low,low
0,0.11089530092307065,0.18521364628156056,0.5625818767078107,0.75,0.8502340927129913,3.4167537011336524,0.4027922828509549,0.28623027463748063,0.6676754585213155,ETTh2,raw,3648,3744,raw:3648:0,low,high
1,0.3783094036841047,0.30445808813796815,0.49679181062485384,1.0,0.866831756612601,3.4167537011336524,0.4027922828509549,0.3931864341489755,0.756541346487852,ETTh2,raw,3648,3744,raw:3648:1,mid,high
2,0.12138918400109722,0.16661495253073255,0.4416334266814725,0.75,0.8249118332648142,3.4167537011336524,0.4027922828509549,0.24321252107110078,0.6592347053719231,ETTh2,raw,3648,3744,raw:3648:2,low,high
3,0.39878144297022255,0.2990231292217285,0.5050792858048979,1.0,0.8420099960942872,3.4167537011336524,0.4027922828509549,0.4009612859989497,0.7482674263150807,ETTh2,raw,3648,3744,raw:3648:3,mid,high
4,0.4872995298658054,0.1949608916121529,0.3912418455160098,0.625,0.8677952521428955,3.4167537011336524,0.4027922828509549,0.3578340889979894,0.6318625116646168,ETTh2,raw,3648,3744,raw:3648:4,mid,high
5,0.772024203350364,0.2618031342459478,0.49682534732732725,1.0,0.8383942357554972,3.4167537011336524,0.4027922828509549,0.510217561641213,0.7470621728688173,ETTh2,raw,3648,3744,raw:3648:5,high,high
6,0.18622482786543104,0.03877299690905321,0.4835183308308272,0.25,0.46936792171176284,3.4167537011336524,0.4027922828509549,0.23617205186843715,0.3740534015209059,ETTh2,raw,3648,3744,raw:3648:6,low,low
0,0.3887311950719021,0.08891322928997364,0.47555632410148907,0.75,0.8790738567022064,1.4826514093368006,0.0804419014220636,0.31773358282112163,0.5698385860414233,ETTh2,raw,3696,3792,raw:3696:0,low,mid
1,0.5085791430700168,0.24339323336127733,0.3425991289583288,1.0,0.9046149002630501,1.4826514093368006,0.0804419014220636,0.36485716846320765,0.6616856005617046,ETTh2,raw,3696,3792,raw:3696:1,mid,high
2,0.3409033106855842,0.055615692644252465,0.4625218899162291,0.75,0.8749969331271302,1.4826514093368006,0.0804419014220636,0.2863469644153553,0.5684796115163979,ETTh2,raw,3696,3792,raw:3696:2,low,mid
3,0.48318450751295194,0.21171947395773594,0.34354281730429076,1.0,0.880257334863824,1.4826514093368006,0.0804419014220636,0.3461489329249929,0.6535664120952959,ETTh2,raw,3696,3792,raw:3696:3,mid,high
4,0.7353461975058085,0.17791669041880534,0.49263560387587907,0.5,0.8639786729245316,1.4826514093368006,0.0804419014220636,0.4686328306001643,0.4814735247821984,ETTh2,raw,3696,3792,raw:3696:4,high,mid
5,0.2948771236104193,0.2773168715444392,0.5040626356193347,0.875,0.8072996315035812,1.4826514093368006,0.0804419014220636,0.3587522102580644,0.5875805109752149,ETTh2,raw,3696,3792,raw:3696:5,mid,mid
6,0.3199135952863318,0.055859028090124774,0.6908585397792287,0.25,0.4507106839482086,1.4826514093368006,0.0804419014220636,0.3555437210518951,0.2603841951234241,ETTh2,raw,3696,3792,raw:3696:6,mid,low
0,0.2695386676959186,0.0656307479207906,0.4544248643215965,0.5,0.8454058207434344,1.542655589743545,0.09044259813985317,0.2631980933127686,0.47861613962776256,ETTh2,raw,3720,3816,raw:3720:0,low,mid
1,0.4687005881253882,0.15757774785363166,0.41907370994831245,1.0,0.9354994060583801,1.542655589743545,0.09044259813985317,0.3484506819757774,0.6753140013994111,ETTh2,raw,3720,3816,raw:3720:1,mid,high
2,0.39201844748994297,0.06295391546504554,0.4475070932586688,0.625,0.8575444719904314,1.542655589743545,0.09044259813985317,0.3008264854045524,0.5243290233767616,ETTh2,raw,3720,3816,raw:3720:2,low,mid
3,0.3548050900762144,0.1885875159044939,0.4034206300455048,1.0,0.9427557754768816,1.542655589743545,0.09044259813985317,0.31560441200873773,0.6777327912055783,ETTh2,raw,3720,3816,raw:3720:3,low,high
4,0.36222687055839176,0.1261863473201641,0.4997437138675065,0.625,0.8249303431586712,1.542655589743545,0.09044259813985317,0.32938564391535413,0.5134576470995081,ETTh2,raw,3720,3816,raw:3720:4,mid,mid
5,0.18231693055480813,0.23790847035335952,0.4829463249597951,1.0,0.8565813349988024,1.542655589743545,0.09044259813985317,0.3010572419559876,0.6490079777128851,ETTh2,raw,3720,3816,raw:3720:5,low,high
6,0.16533153901136144,0.04409787388630699,0.3309140300637171,0.25,0.591129587006981,1.542655589743545,0.09044259813985317,0.18011448098712854,0.31052406171561137,ETTh2,raw,3720,3816,raw:3720:6,low,low
0,0.5649318965481644,0.1035992900616387,0.6899946159445632,0.625,0.7489874720399694,1.4033638060068379,0.06722730088909414,0.45284193418478874,0.4804049243096879,ETTh2,raw,3768,3864,raw:3768:0,high,mid
1,0.3885057360361224,0.18087045691364007,0.6118612125660389,1.0,0.8070290672781048,1.4033638060068379,0.06722730088909414,0.3937458018386004,0.6247521227223997,ETTh2,raw,3768,3864,raw:3768:1,mid,high
2,0.4792996689461122,0.10716638852176961,0.7052114978683586,0.5,0.7327630482847586,1.4033638060068379,0.06722730088909414,0.4305591851120802,0.4333301163912843,ETTh2,raw,3768,3864,raw:3768:2,high,mid
3,0.1930497449575571,0.16743323951205868,0.5583433964176209,1.0,0.8639605891099404,1.4033638060068379,0.06722730088909414,0.30627546029574554,0.6437292966663449,ETTh2,raw,3768,3864,raw:3768:3,low,high
4,0.3166174731858741,0.12269061893983244,0.299052156994973,0.375,0.705850796955531,1.4033638060068379,0.06722730088909414,0.2461200830402265,0.38269269928154176,ETTh2,raw,3768,3864,raw:3768:4,low,low
5,0.10437265511748195,0.23160696129620548,0.3085857670968156,0.625,0.8767775975752747,1.4033638060068379,0.06722730088909414,0.21485512783683436,0.5230016328214563,ETTh2,raw,3768,3864,raw:3768:5,low,mid
6,0.4055008889683971,0.14492273392251523,0.41582008813758337,0.25,0.5199679406678239,1.4033638060068379,0.06722730088909414,0.32208123700949853,0.27906508051897266,ETTh2,raw,3768,3864,raw:3768:6,low,low
0,0.2988069382642231,0.08118848395420644,0.5246872001454163,0.5,0.6966626831267634,1.5347352002968002,0.08912253323426249,0.3015608741212819,0.428595072120342,ETTh2,raw,3792,3888,raw:3792:0,low,mid
1,0.43369616683630285,0.07460615775528406,0.4599047172460252,0.75,0.8156965338904194,1.5347352002968002,0.08912253323426249,0.3227356806125374,0.5516063557082272,ETTh2,raw,3792,3888,raw:3792:1,low,mid
